point_id,parent_id,label,level,point_kind,text,source_line,source_document
annexX_4,annexX,4.,1,annex_point,"Entry/Exit System Regulation (EU) 2017/2226 of the European Parliament and of the Council of 30 November 2017 establishing an Entry/Exit System (EES) to register entry and exit data and refusal of entry data of third-country nationals crossing the external borders of the Member States and determining the conditions for access to the EES for law enforcement purposes, and amending the Convention implementing the Schengen Agreement and Regulations (EC) No 767/2008 and (EU) No 1077/2011 (OJ L 327, 9.12.2017, p. 20).",9026,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_5,annexX,5.,1,annex_point,European Travel Information and Authorisation System,9034,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_5_a,annexX_5,a,2,annex_point,"Regulation (EU) 2018/1240 of the European Parliament and of the Council of 12 September 2018 establishing a European Travel Information and Authorisation System (ETIAS) and amending Regulations (EU) No 1077/2011, (EU) No 515/2014, (EU) 2016/399, (EU) 2016/1624 and (EU) 2017/2226 (OJ L 236, 19.9.2018, p. 1).",9035,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_5_b,annexX_5,b,2,annex_point,"Regulation (EU) 2018/1241 of the European Parliament and of the Council of 12 September 2018 amending Regulation (EU) 2016/794 for the purpose of establishing a European Travel Information and Authorisation System (ETIAS) (OJ L 236, 19.9.2018, p. 72).",9041,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_6,annexX,6.,1,annex_point,"European Criminal Records Information System on third-country nationals and stateless persons Regulation (EU) 2019/816 of the European Parliament and of the Council of 17 April 2019 establishing a centralised system for the identification of Member States holding conviction information on third-country nationals and stateless persons (ECRIS-TCN) to supplement the European Criminal Records Information System and amending Regulation (EU) 2018/1726 (OJ L 135, 22.5.2019, p. 1).",9048,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_7,annexX,7.,1,annex_point,Interoperability,9053,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_7_a,annexX_7,a,2,annex_point,"Regulation (EU) 2019/817 of the European Parliament and of the Council of 20 May 2019 on establishing a framework for interoperability between EU information systems in the field of borders and visa and amending Regulations (EC) No 767/2008, (EU) 2016/399, (EU) 2017/2226, (EU) 2018/1240, (EU) 2018/1726 and (EU) 2018/1861 of the European Parliament and of the Council and Council Decisions 2004/512/EC and 2008/633/JHA (OJ L 135, 22.5.2019, p. 27).",9054,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexX_7_b,annexX_7,b,2,annex_point,"Regulation (EU) 2019/818 of the European Parliament and of the Council of 20 May 2019 on establishing a framework for interoperability between EU information systems in the field of police and judicial cooperation, asylum and migration and amending Regulations (EU) 2018/1726, (EU) 2018/1862 and (EU) 2019/816 (OJ L 135, 22.5.2019, p. 85).",9059,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_t1,annexXI,,0,annex_text,"The technical documentation referred to in Article 53(1), point (a) shall contain at least the following information as appropriate to the size and risk profile of the model:",9077,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1,annexXI,1.,1,annex_point,A general description of the general-purpose AI model including:,9080,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_a,annexXI_1,a,2,annex_point,the tasks that the model is intended to perform and the type and nature of AI systems in which it can be integrated;,9082,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_b,annexXI_1,b,2,annex_point,the acceptable use policies applicable;,9085,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_c,annexXI_1,c,2,annex_point,the date of release and methods of distribution;,9087,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_d,annexXI_1,d,2,annex_point,the architecture and number of parameters;,9089,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_e,annexXI_1,e,2,annex_point,"the modality (e.g. text, image) and format of inputs and outputs;",9091,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_1_f,annexXI_1,f,2,annex_point,the licence.,9093,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2,annexXI,2.,1,annex_point,"A detailed description of the elements of the model referred to in point 1, and relevant information of the process for the development, including the following elements:",9095,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2_a,annexXI_2,a,2,annex_point,"the technical means (e.g. instructions of use, infrastructure, tools) required for the general-purpose AI model to be integrated in AI systems;",9098,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2_b,annexXI_2,b,2,annex_point,"the design specifications of the model and training process, including training methodologies and techniques, the key design choices including the rationale and assumptions made; what the model is designed to optimise for and the relevance of the different parameters, as applicable;",9101,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2_c,annexXI_2,c,2,annex_point,"information on the data used for training, testing and validation, where applicable, including the type and provenance of data and curation methodologies (e.g. cleaning, filtering, etc.), the number of data points, their scope and main characteristics; how the data was obtained and selected as well as all other measures to detect the unsuitability of data sources and methods to detect identifiable biases, where applicable;",9105,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2_d,annexXI_2,d,2,annex_point,"the computational resources used to train the model (e.g. number of floating point operations), training time, and other relevant details related to the training;",9110,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_2_e,annexXI_2,e,2,annex_point,known or estimated energy consumption of the model.,9113,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_t2,annexXI,,0,annex_text,"With regard to point (e), where the energy consumption of the model is unknown, the energy consumption may be based on information about computational resources used.",9115,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_s2_1,annexXI_s2,1.,1,annex_point,"A detailed description of the evaluation strategies, including evaluation results, on the basis of available public evaluation protocols and tools or otherwise of other evaluation methodologies. Evaluation strategies shall include evaluation criteria, metrics and the methodology on the identification of limitations.",9120,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_s2_2,annexXI_s2,2.,1,annex_point,"Where applicable, a detailed description of the measures put in place for the purpose of conducting internal and/or external adversarial testing (e.g. red teaming), model adaptations, including alignment and fine-tuning.",9124,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXI_s2_3,annexXI_s2,3.,1,annex_point,"Where applicable, a detailed description of the system architecture explaining how software components build or feed into each other and integrate into the overall processing.",9130,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_t1,annexXII,,0,annex_text,"The information referred to in Article 53(1), point (b) shall contain at least the following:",9145,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1,annexXII,1.,1,annex_point,A general description of the general-purpose AI model including:,9146,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_a,annexXII_1,a,2,annex_point,the tasks that the model is intended to perform and the type and nature of AI systems into which it can be integrated;,9147,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_b,annexXII_1,b,2,annex_point,the acceptable use policies applicable;,9149,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_c,annexXII_1,c,2,annex_point,the date of release and methods of distribution;,9150,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_d,annexXII_1,d,2,annex_point,"how the model interacts, or can be used to interact, with hardware or software that is not part of the model itself, where applicable;",9151,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_e,annexXII_1,e,2,annex_point,"the versions of relevant software related to the use of the general-purpose AI model, where applicable;",9153,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_f,annexXII_1,f,2,annex_point,the architecture and number of parameters;,9154,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_g,annexXII_1,g,2,annex_point,"the modality (e.g. text, image) and format of inputs and outputs;",9155,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_1_h,annexXII_1,h,2,annex_point,the licence for the model.,9156,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_2,annexXII,2.,1,annex_point,"A description of the elements of the model and of the process for its development, including:",9157,KB 2/Europe/EU Artificial Intelligence Act.pdf
annexXII_2_a,annexXII_2,a,2,annex_point,"the technical means (e.g. instructions for use, infrastructure, tools) required for the general-purpose AI model to be integrated into AI systems;",9158,KB 2/Europe/EU Artificial Intelligence Act.pdf
